User_id,Date,itemDescription,year,month,day,day_of_week
1761,2014-05-04,shopping bags,2014,5,4,6
1575,2014-05-04,whole milk,2014,5,4,6
2067,2014-05-04,yogurt,2014,5,4,6
2045,2014-05-04,pickled vegetables,2014,5,4,6
2362,2014-05-04,specialty bar,2014,5,4,6
3523,2014-05-04,brown bread,2014,5,4,6
1726,2014-05-04,root vegetables,2014,5,4,6
2380,2014-05-04,specialty chocolate,2014,5,4,6
1887,2014-05-04,fruit/vegetable juice,2014,5,4,6
3523,2014-05-04,pastry,2014,5,4,6
1162,2014-05-04,misc. beverages,2014,5,4,6
2045,2014-05-04,whole milk,2014,5,4,6
1575,2014-05-04,dessert,2014,5,4,6
1127,2014-05-04,citrus fruit,2014,5,4,6
3863,2014-05-04,beverages,2014,5,4,6
2362,2014-05-04,onions,2014,5,4,6
3746,2014-05-04,chicken,2014,5,4,6
4199,2014-05-04,root vegetables,2014,5,4,6
2181,2014-05-04,bottled water,2014,5,4,6
4197,2014-05-04,coffee,2014,5,4,6
2067,2014-05-04,beverages,2014,5,4,6
1887,2014-05-04,whole milk,2014,5,4,6
1162,2014-05-04,coffee,2014,5,4,6
2380,2014-05-04,pastry,2014,5,4,6
1726,2014-05-04,whole milk,2014,5,4,6
2181,2014-05-04,soda,2014,5,4,6
2033,2014-05-04,yogurt,2014,5,4,6
3416,2014-05-04,butter milk,2014,5,4,6
3696,2014-05-04,citrus fruit,2014,5,4,6
1399,2014-05-04,condensed milk,2014,5,4,6
1028,2014-05-04,rolls/buns,2014,5,4,6
1702,2014-05-05,whipped/sour cream,2014,5,5,0
1480,2014-05-05,shopping bags,2014,5,5,0
2768,2014-05-05,baking powder,2014,5,5,0
2037,2014-05-05,curd,2014,5,5,0
1652,2014-05-05,yogurt,2014,5,5,0
2851,2014-05-05,specialty chocolate,2014,5,5,0
4493,2014-05-05,whole milk,2014,5,5,0
2733,2014-05-05,bottled water,2014,5,5,0
2644,2014-05-05,misc. beverages,2014,5,5,0
1652,2014-05-05,semi-finished bread,2014,5,5,0
4220,2014-05-05,soft cheese,2014,5,5,0
4867,2014-05-05,frozen fish,2014,5,5,0
4037,2014-05-05,oil,2014,5,5,0
2037,2014-05-05,napkins,2014,5,5,0
2851,2014-05-05,salad dressing,2014,5,5,0
1480,2014-05-05,detergent,2014,5,5,0
2644,2014-05-05,pet care,2014,5,5,0
1702,2014-05-05,decalcifier,2014,5,5,0
4220,2014-05-05,rolls/buns,2014,5,5,0
2851,2014-05-05,red/blush wine,2014,5,5,0
4867,2014-05-05,newspapers,2014,5,5,0
3142,2014-05-05,rolls/buns,2014,5,5,0
1686,2014-05-05,root vegetables,2014,5,5,0
1705,2014-05-05,sauces,2014,5,5,0
4037,2014-05-05,beef,2014,5,5,0
1550,2014-05-05,pork,2014,5,5,0
1369,2014-05-05,spread cheese,2014,5,5,0
3142,2014-05-05,butter,2014,5,5,0
1686,2014-05-05,pork,2014,5,5,0
4867,2014-05-05,berries,2014,5,5,0
4220,2014-05-05,rolls/buns,2014,5,5,0
1702,2014-05-05,pastry,2014,5,5,0
1705,2014-05-05,rolls/buns,2014,5,5,0
2037,2014-05-05,citrus fruit,2014,5,5,0
1652,2014-05-05,newspapers,2014,5,5,0
2851,2014-05-05,herbs,2014,5,5,0
4493,2014-05-05,other vegetables,2014,5,5,0
2733,2014-05-05,whole milk,2014,5,5,0
4037,2014-05-05,tea,2014,5,5,0
1550,2014-05-05,cereals,2014,5,5,0
1369,2014-05-05,whole milk,2014,5,5,0
2768,2014-05-05,pastry,2014,5,5,0
1169,2014-05-06,napkins,2014,5,6,1
1145,2014-05-06,other vegetables,2014,5,6,1
2394,2014-05-06,curd,2014,5,6,1
2357,2014-05-06,frozen vegetables,2014,5,6,1
2656,2014-05-06,yogurt,2014,5,6,1
1073,2014-05-06,bottled water,2014,5,6,1
2981,2014-05-06,canned beer,2014,5,6,1
1753,2014-05-06,cream cheese ,2014,5,6,1
4875,2014-05-06,chocolate,2014,5,6,1
2357,2014-05-06,whipped/sour cream,2014,5,6,1
1169,2014-05-06,cleaner,2014,5,6,1
1822,2014-05-06,pasta,2014,5,6,1
1822,2014-05-06,soda,2014,5,6,1
3144,2014-05-06,shopping bags,2014,5,6,1
1447,2014-05-06,fruit/vegetable juice,2014,5,6,1
3570,2014-05-06,butter,2014,5,6,1
1073,2014-05-06,domestic eggs,2014,5,6,1
2357,2014-05-06,whipped/sour cream,2014,5,6,1
1753,2014-05-06,fruit/vegetable juice,2014,5,6,1
2272,2014-05-06,napkins,2014,5,6,1
1970,2014-05-06,white bread,2014,5,6,1
2501,2014-05-06,pork,2014,5,6,1
3570,2014-05-06,beef,2014,5,6,1
3427,2014-05-06,yogurt,2014,5,6,1
3306,2014-05-06,whole milk,2014,5,6,1
1447,2014-05-06,tropical fruit,2014,5,6,1
1822,2014-05-06,candy,2014,5,6,1
3144,2014-05-06,other vegetables,2014,5,6,1
1970,2014-05-06,brown bread,2014,5,6,1
3306,2014-05-06,canned beer,2014,5,6,1
2501,2014-05-06,other vegetables,2014,5,6,1
2272,2014-05-06,whole milk,2014,5,6,1
2656,2014-05-06,bottled water,2014,5,6,1
2981,2014-05-06,fruit/vegetable juice,2014,5,6,1
3427,2014-05-06,meat,2014,5,6,1
4875,2014-05-06,pip fruit,2014,5,6,1
2357,2014-05-06,pip fruit,2014,5,6,1
2394,2014-05-06,whole milk,2014,5,6,1
1145,2014-05-06,brown bread,2014,5,6,1
1447,2014-05-06,other vegetables,2014,5,6,1
3570,2014-05-06,cake bar,2014,5,6,1
1822,2014-05-06,citrus fruit,2014,5,6,1
3144,2014-05-06,pastry,2014,5,6,1
1073,2014-05-06,yogurt,2014,5,6,1
1970,2014-05-06,whole milk,2014,5,6,1
4756,2014-05-07,whole milk,2014,5,7,2
2359,2014-05-07,instant coffee,2014,5,7,2
1006,2014-05-07,softener,2014,5,7,2
2804,2014-05-07,brown bread,2014,5,7,2
2931,2014-05-07,domestic eggs,2014,5,7,2
3629,2014-05-07,cream cheese ,2014,5,7,2
1682,2014-05-07,dessert,2014,5,7,2
3724,2014-05-07,white wine,2014,5,7,2
3959,2014-05-07,whipped/sour cream,2014,5,7,2
4894,2014-05-07,brown bread,2014,5,7,2
1294,2014-05-07,semi-finished bread,2014,5,7,2
4623,2014-05-07,salty snack,2014,5,7,2
3722,2014-05-07,semi-finished bread,2014,5,7,2
1633,2014-05-07,ready soups,2014,5,7,2
3722,2014-05-07,butter,2014,5,7,2
1006,2014-05-07,rolls/buns,2014,5,7,2
4956,2014-05-07,bottled water,2014,5,7,2
1891,2014-05-07,UHT-milk,2014,5,7,2
1891,2014-05-07,candy,2014,5,7,2
2122,2014-05-07,pastry,2014,5,7,2
3476,2014-05-07,fruit/vegetable juice,2014,5,7,2
1633,2014-05-07,shopping bags,2014,5,7,2
2931,2014-05-07,seasonal products,2014,5,7,2
1659,2014-05-07,yogurt,2014,5,7,2
3476,2014-05-07,white bread,2014,5,7,2
2122,2014-05-07,pet care,2014,5,7,2
4956,2014-05-07,salt,2014,5,7,2
2031,2014-05-07,whole milk,2014,5,7,2
4656,2014-05-07,liquor,2014,5,7,2
2133,2014-05-07,pork,2014,5,7,2
1448,2014-05-07,salty snack,2014,5,7,2
2031,2014-05-07,other vegetables,2014,5,7,2
1891,2014-05-07,whole milk,2014,5,7,2
2122,2014-05-07,hamburger meat,2014,5,7,2
4956,2014-05-07,mayonnaise,2014,5,7,2
1659,2014-05-07,dishes,2014,5,7,2
3959,2014-05-07,hamburger meat,2014,5,7,2
3629,2014-05-07,red/blush wine,2014,5,7,2
3724,2014-05-07,sweet spreads,2014,5,7,2
1682,2014-05-07,citrus fruit,2014,5,7,2
4307,2014-05-07,yogurt,2014,5,7,2
2931,2014-05-07,pip fruit,2014,5,7,2
1891,2014-05-07,bottled water,2014,5,7,2
1448,2014-05-07,frozen vegetables,2014,5,7,2
2133,2014-05-07,processed cheese,2014,5,7,2
1294,2014-05-07,hygiene articles,2014,5,7,2
4656,2014-05-07,vinegar,2014,5,7,2
4307,2014-05-07,shopping bags,2014,5,7,2
4894,2014-05-07,whole milk,2014,5,7,2
4756,2014-05-07,beef,2014,5,7,2
2359,2014-05-07,whole milk,2014,5,7,2
1006,2014-05-07,bottled water,2014,5,7,2
2804,2014-05-07,rolls/buns,2014,5,7,2
4623,2014-05-07,rolls/buns,2014,5,7,2
2815,2014-05-08,yogurt,2014,5,8,3
4101,2014-05-08,margarine,2014,5,8,3
3900,2014-05-08,curd,2014,5,8,3
4385,2014-05-08,bottled water,2014,5,8,3
1791,2014-05-08,cream cheese ,2014,5,8,3
3733,2014-05-08,newspapers,2014,5,8,3
2421,2014-05-08,shopping bags,2014,5,8,3
3505,2014-05-08,soft cheese,2014,5,8,3
1055,2014-05-08,white wine,2014,5,8,3
4327,2014-05-08,soda,2014,5,8,3
4327,2014-05-08,frozen vegetables,2014,5,8,3
4385,2014-05-08,abrasive cleaner,2014,5,8,3
4669,2014-05-08,specialty chocolate,2014,5,8,3
1838,2014-05-08,canned beer,2014,5,8,3
2772,2014-05-08,frozen meals,2014,5,8,3
3900,2014-05-08,yogurt,2014,5,8,3
3900,2014-05-08,pudding powder,2014,5,8,3
1606,2014-05-08,red/blush wine,2014,5,8,3
4669,2014-05-08,domestic eggs,2014,5,8,3
1838,2014-05-08,chocolate,2014,5,8,3
2772,2014-05-08,pastry,2014,5,8,3
4369,2014-05-08,red/blush wine,2014,5,8,3
1606,2014-05-08,butter,2014,5,8,3
4191,2014-05-08,white bread,2014,5,8,3
1892,2014-05-08,waffles,2014,5,8,3
3976,2014-05-08,yogurt,2014,5,8,3
4581,2014-05-08,coffee,2014,5,8,3
1461,2014-05-08,other vegetables,2014,5,8,3
3838,2014-05-08,whole milk,2014,5,8,3
4146,2014-05-08,sausage,2014,5,8,3
3976,2014-05-08,tropical fruit,2014,5,8,3
4191,2014-05-08,citrus fruit,2014,5,8,3
4369,2014-05-08,butter milk,2014,5,8,3
1791,2014-05-08,pork,2014,5,8,3
3505,2014-05-08,white wine,2014,5,8,3
2421,2014-05-08,bottled beer,2014,5,8,3
1892,2014-05-08,citrus fruit,2014,5,8,3
4327,2014-05-08,coffee,2014,5,8,3
4385,2014-05-08,meat,2014,5,8,3
3900,2014-05-08,other vegetables,2014,5,8,3
4101,2014-05-08,hamburger meat,2014,5,8,3
2815,2014-05-08,waffles,2014,5,8,3
1055,2014-05-08,pork,2014,5,8,3
4581,2014-05-08,sliced cheese,2014,5,8,3
1461,2014-05-08,beef,2014,5,8,3
3838,2014-05-08,whipped/sour cream,2014,5,8,3
4146,2014-05-08,pastry,2014,5,8,3
3733,2014-05-08,fruit/vegetable juice,2014,5,8,3
2129,2014-05-09,condensed milk,2014,5,9,4
3068,2014-05-09,dog food,2014,5,9,4
4641,2014-05-09,cereals,2014,5,9,4
1530,2014-05-09,sliced cheese,2014,5,9,4
3737,2014-05-09,bottled beer,2014,5,9,4
4649,2014-05-09,shopping bags,2014,5,9,4
3668,2014-05-09,pot plants,2014,5,9,4
1314,2014-05-09,ice cream,2014,5,9,4
2824,2014-05-09,frozen fish,2014,5,9,4
3335,2014-05-09,canned fish,2014,5,9,4
1784,2014-05-09,rolls/buns,2014,5,9,4
4160,2014-05-09,soda,2014,5,9,4
1530,2014-05-09,fruit/vegetable juice,2014,5,9,4
4289,2014-05-09,onions,2014,5,9,4
1553,2014-05-09,baking powder,2014,5,9,4
3335,2014-05-09,light bulbs,2014,5,9,4
2619,2014-05-09,other vegetables,2014,5,9,4
3205,2014-05-09,red/blush wine,2014,5,9,4
3969,2014-05-09,dog food,2014,5,9,4
2549,2014-05-09,soda,2014,5,9,4
1223,2014-05-09,UHT-milk,2014,5,9,4
3335,2014-05-09,long life bakery product,2014,5,9,4
1553,2014-05-09,domestic eggs,2014,5,9,4
3969,2014-05-09,waffles,2014,5,9,4
2824,2014-05-09,cling film/bags,2014,5,9,4
3524,2014-05-09,dessert,2014,5,9,4
3205,2014-05-09,soda,2014,5,9,4
1223,2014-05-09,citrus fruit,2014,5,9,4
4653,2014-05-09,rolls/buns,2014,5,9,4
2549,2014-05-09,ham,2014,5,9,4
2619,2014-05-09,yogurt,2014,5,9,4
3577,2014-05-09,meat,2014,5,9,4
4653,2014-05-09,fruit/vegetable juice,2014,5,9,4
2619,2014-05-09,pot plants,2014,5,9,4
3205,2014-05-09,chewing gum,2014,5,9,4
3969,2014-05-09,whole milk,2014,5,9,4
4649,2014-05-09,canned beer,2014,5,9,4
2824,2014-05-09,pip fruit,2014,5,9,4
1314,2014-05-09,canned beer,2014,5,9,4
3668,2014-05-09,pip fruit,2014,5,9,4
1784,2014-05-09,ham,2014,5,9,4
4598,2014-05-09,citrus fruit,2014,5,9,4
1530,2014-05-09,pastry,2014,5,9,4
4641,2014-05-09,waffles,2014,5,9,4
3068,2014-05-09,hamburger meat,2014,5,9,4
2129,2014-05-09,tropical fruit,2014,5,9,4
3335,2014-05-09,fruit/vegetable juice,2014,5,9,4
4160,2014-05-09,chocolate,2014,5,9,4
3524,2014-05-09,hygiene articles,2014,5,9,4
4289,2014-05-09,pickled vegetables,2014,5,9,4
2549,2014-05-09,tropical fruit,2014,5,9,4
1223,2014-05-09,butter,2014,5,9,4
4598,2014-05-09,pot plants,2014,5,9,4
3577,2014-05-09,newspapers,2014,5,9,4
3737,2014-05-09,other vegetables,2014,5,9,4
4316,2014-05-10,soft cheese,2014,5,10,5
4659,2014-05-10,soda,2014,5,10,5
3683,2014-05-10,newspapers,2014,5,10,5
3976,2014-05-10,rolls/buns,2014,5,10,5
2231,2014-05-10,cake bar,2014,5,10,5
1343,2014-05-10,dog food,2014,5,10,5
3125,2014-05-10,oil,2014,5,10,5
4649,2014-05-10,root vegetables,2014,5,10,5
3871,2014-05-10,salty snack,2014,5,10,5
4178,2014-05-10,domestic eggs,2014,5,10,5
4007,2014-05-10,canned beer,2014,5,10,5
4378,2014-05-10,vinegar,2014,5,10,5
3683,2014-05-10,curd,2014,5,10,5
3976,2014-05-10,specialty cheese,2014,5,10,5
4314,2014-05-10,whole milk,2014,5,10,5
4007,2014-05-10,yogurt,2014,5,10,5
1645,2014-05-10,waffles,2014,5,10,5
4054,2014-05-10,napkins,2014,5,10,5
3683,2014-05-10,hard cheese,2014,5,10,5
4378,2014-05-10,flour,2014,5,10,5
1607,2014-05-10,onions,2014,5,10,5
3871,2014-05-10,waffles,2014,5,10,5
4314,2014-05-10,oil,2014,5,10,5
1607,2014-05-10,other vegetables,2014,5,10,5
4007,2014-05-10,ice cream,2014,5,10,5
1645,2014-05-10,waffles,2014,5,10,5
4054,2014-05-10,cream cheese ,2014,5,10,5
3509,2014-05-10,waffles,2014,5,10,5
3632,2014-05-10,newspapers,2014,5,10,5
4007,2014-05-10,salt,2014,5,10,5
1645,2014-05-10,whole milk,2014,5,10,5
4314,2014-05-10,sausage,2014,5,10,5
3976,2014-05-10,other vegetables,2014,5,10,5
3125,2014-05-10,tropical fruit,2014,5,10,5
1343,2014-05-10,red/blush wine,2014,5,10,5
4107,2014-05-10,frankfurter,2014,5,10,5
3871,2014-05-10,rolls/buns,2014,5,10,5
2231,2014-05-10,citrus fruit,2014,5,10,5
3632,2014-05-10,tropical fruit,2014,5,10,5
4107,2014-05-10,pastry,2014,5,10,5
4054,2014-05-10,whipped/sour cream,2014,5,10,5
3509,2014-05-10,bottled water,2014,5,10,5
4649,2014-05-10,rolls/buns,2014,5,10,5
4316,2014-05-10,beef,2014,5,10,5
4659,2014-05-10,frozen dessert,2014,5,10,5
3683,2014-05-10,shopping bags,2014,5,10,5
4178,2014-05-10,soda,2014,5,10,5
3308,2014-05-11,tea,2014,5,11,6
1566,2014-05-11,frozen meals,2014,5,11,6
3968,2014-05-11,bottled beer,2014,5,11,6
4598,2014-05-11,pickled vegetables,2014,5,11,6
4163,2014-05-11,newspapers,2014,5,11,6
1492,2014-05-11,whipped/sour cream,2014,5,11,6
4968,2014-05-11,canned vegetables,2014,5,11,6
1945,2014-05-11,whipped/sour cream,2014,5,11,6
4598,2014-05-11,yogurt,2014,5,11,6
1534,2014-05-11,bottled water,2014,5,11,6
2986,2014-05-11,newspapers,2014,5,11,6
3616,2014-05-11,cling film/bags,2014,5,11,6
4163,2014-05-11,sugar,2014,5,11,6
3747,2014-05-11,salt,2014,5,11,6
3554,2014-05-11,salty snack,2014,5,11,6
1070,2014-05-11,cream cheese ,2014,5,11,6
1700,2014-05-11,shopping bags,2014,5,11,6
4104,2014-05-11,domestic eggs,2014,5,11,6
3968,2014-05-11,frozen vegetables,2014,5,11,6
1235,2014-05-11,dog food,2014,5,11,6
1859,2014-05-11,softener,2014,5,11,6
2837,2014-05-11,chewing gum,2014,5,11,6
4665,2014-05-11,cake bar,2014,5,11,6
1472,2014-05-11,hygiene articles,2014,5,11,6
1235,2014-05-11,processed cheese,2014,5,11,6
4974,2014-05-11,shopping bags,2014,5,11,6
4104,2014-05-11,curd cheese,2014,5,11,6
1070,2014-05-11,newspapers,2014,5,11,6
4974,2014-05-11,root vegetables,2014,5,11,6
3308,2014-05-11,light bulbs,2014,5,11,6
3396,2014-05-11,flour,2014,5,11,6
3942,2014-05-11,waffles,2014,5,11,6
3942,2014-05-11,frozen vegetables,2014,5,11,6
1534,2014-05-11,pastry,2014,5,11,6
2986,2014-05-11,bottled water,2014,5,11,6
3616,2014-05-11,curd,2014,5,11,6
4665,2014-05-11,shopping bags,2014,5,11,6
1472,2014-05-11,yogurt,2014,5,11,6
3594,2014-05-11,misc. beverages,2014,5,11,6
2837,2014-05-11,soap,2014,5,11,6
3251,2014-05-11,rolls/buns,2014,5,11,6
3206,2014-05-11,instant coffee,2014,5,11,6
3554,2014-05-11,artif. sweetener,2014,5,11,6
3594,2014-05-11,specialty chocolate,2014,5,11,6
2837,2014-05-11,brandy,2014,5,11,6
1065,2014-05-11,tropical fruit,2014,5,11,6
3206,2014-05-11,soda,2014,5,11,6
3251,2014-05-11,beef,2014,5,11,6
1065,2014-05-11,rolls/buns,2014,5,11,6
3747,2014-05-11,sausage,2014,5,11,6
3629,2014-05-11,citrus fruit,2014,5,11,6
3942,2014-05-11,dish cleaner,2014,5,11,6
1476,2014-05-11,liquor,2014,5,11,6
2319,2014-05-11,beef,2014,5,11,6
4967,2014-05-11,soda,2014,5,11,6
2330,2014-05-11,sausage,2014,5,11,6
2810,2014-05-11,sausage,2014,5,11,6
1053,2014-05-11,chicken,2014,5,11,6
3396,2014-05-11,pork,2014,5,11,6
4163,2014-05-11,root vegetables,2014,5,11,6
1859,2014-05-11,tropical fruit,2014,5,11,6
3616,2014-05-11,misc. beverages,2014,5,11,6
4598,2014-05-11,root vegetables,2014,5,11,6
1859,2014-05-11,butter milk,2014,5,11,6
3629,2014-05-11,chocolate,2014,5,11,6
3396,2014-05-11,bottled beer,2014,5,11,6
3942,2014-05-11,whole milk,2014,5,11,6
2319,2014-05-11,baking powder,2014,5,11,6
4967,2014-05-11,chewing gum,2014,5,11,6
2330,2014-05-11,processed cheese,2014,5,11,6
1476,2014-05-11,UHT-milk,2014,5,11,6
1053,2014-05-11,frozen vegetables,2014,5,11,6
2810,2014-05-11,frozen meals,2014,5,11,6
1534,2014-05-11,pork,2014,5,11,6
1700,2014-05-11,pip fruit,2014,5,11,6
1945,2014-05-11,yogurt,2014,5,11,6
2986,2014-05-11,UHT-milk,2014,5,11,6
4968,2014-05-11,margarine,2014,5,11,6
1492,2014-05-11,butter,2014,5,11,6
1566,2014-05-11,berries,2014,5,11,6
4471,2014-05-12,cream cheese ,2014,5,12,0
4244,2014-05-12,processed cheese,2014,5,12,0
1089,2014-05-12,sauces,2014,5,12,0
1052,2014-05-12,hamburger meat,2014,5,12,0
3381,2014-05-12,coffee,2014,5,12,0
2288,2014-05-12,sliced cheese,2014,5,12,0
2661,2014-05-12,soda,2014,5,12,0
4109,2014-05-12,rolls/buns,2014,5,12,0
4542,2014-05-12,soap,2014,5,12,0
1741,2014-05-12,specialty chocolate,2014,5,12,0
4694,2014-05-12,yogurt,2014,5,12,0
1265,2014-05-12,root vegetables,2014,5,12,0
4694,2014-05-12,rolls/buns,2014,5,12,0
1265,2014-05-12,waffles,2014,5,12,0
3915,2014-05-12,domestic eggs,2014,5,12,0
3947,2014-05-12,red/blush wine,2014,5,12,0
1741,2014-05-12,candles,2014,5,12,0
3947,2014-05-12,cocoa drinks,2014,5,12,0
2662,2014-05-12,artif. sweetener,2014,5,12,0
4835,2014-05-12,margarine,2014,5,12,0
1265,2014-05-12,canned fish,2014,5,12,0
2887,2014-05-12,waffles,2014,5,12,0
4694,2014-05-12,onions,2014,5,12,0
3915,2014-05-12,pip fruit,2014,5,12,0
2662,2014-05-12,tropical fruit,2014,5,12,0
4542,2014-05-12,other vegetables,2014,5,12,0
4244,2014-05-12,oil,2014,5,12,0
1089,2014-05-12,yogurt,2014,5,12,0
1052,2014-05-12,soda,2014,5,12,0
1265,2014-05-12,UHT-milk,2014,5,12,0
4835,2014-05-12,shopping bags,2014,5,12,0
2288,2014-05-12,whole milk,2014,5,12,0
2661,2014-05-12,other vegetables,2014,5,12,0
3915,2014-05-12,soda,2014,5,12,0
4471,2014-05-12,whole milk,2014,5,12,0
4109,2014-05-12,frozen vegetables,2014,5,12,0
2887,2014-05-12,specialty bar,2014,5,12,0
4694,2014-05-12,bottled beer,2014,5,12,0
3381,2014-05-12,grapes,2014,5,12,0
3953,2014-05-13,red/blush wine,2014,5,13,1
4236,2014-05-13,napkins,2014,5,13,1
2663,2014-05-13,bottled water,2014,5,13,1
4235,2014-05-13,seasonal products,2014,5,13,1
2100,2014-05-13,yogurt,2014,5,13,1
1034,2014-05-13,newspapers,2014,5,13,1
3609,2014-05-13,rolls/buns,2014,5,13,1
3947,2014-05-13,newspapers,2014,5,13,1
4005,2014-05-13,mustard,2014,5,13,1
1666,2014-05-13,flower (seeds),2014,5,13,1
3248,2014-05-13,chicken,2014,5,13,1
1422,2014-05-13,fruit/vegetable juice,2014,5,13,1
4330,2014-05-13,domestic eggs,2014,5,13,1
4005,2014-05-13,newspapers,2014,5,13,1
4005,2014-05-13,vinegar,2014,5,13,1
3716,2014-05-13,canned fish,2014,5,13,1
1082,2014-05-13,other vegetables,2014,5,13,1
3287,2014-05-13,dessert,2014,5,13,1
2736,2014-05-13,frozen vegetables,2014,5,13,1
2736,2014-05-13,pastry,2014,5,13,1
1847,2014-05-13,butter,2014,5,13,1
2623,2014-05-13,chocolate,2014,5,13,1
2138,2014-05-13,canned beer,2014,5,13,1
2218,2014-05-13,root vegetables,2014,5,13,1
4236,2014-05-13,skin care,2014,5,13,1
3953,2014-05-13,bottled beer,2014,5,13,1
1422,2014-05-13,candy,2014,5,13,1
4461,2014-05-13,newspapers,2014,5,13,1
1702,2014-05-13,margarine,2014,5,13,1
1991,2014-05-13,long life bakery product,2014,5,13,1
2144,2014-05-13,specialty bar,2014,5,13,1
3947,2014-05-13,pip fruit,2014,5,13,1
4461,2014-05-13,white bread,2014,5,13,1
2138,2014-05-13,curd,2014,5,13,1
2736,2014-05-13,tropical fruit,2014,5,13,1
1847,2014-05-13,root vegetables,2014,5,13,1
1991,2014-05-13,soda,2014,5,13,1
3716,2014-05-13,pork,2014,5,13,1
1082,2014-05-13,beef,2014,5,13,1
3287,2014-05-13,root vegetables,2014,5,13,1
4461,2014-05-13,cake bar,2014,5,13,1
1702,2014-05-13,pork,2014,5,13,1
2144,2014-05-13,pork,2014,5,13,1
2218,2014-05-13,sausage,2014,5,13,1
3248,2014-05-13,liquor,2014,5,13,1
1666,2014-05-13,pip fruit,2014,5,13,1
3609,2014-05-13,specialty bar,2014,5,13,1
2623,2014-05-13,fish,2014,5,13,1
1702,2014-05-13,yogurt,2014,5,13,1
4005,2014-05-13,rolls/buns,2014,5,13,1
3287,2014-05-13,other vegetables,2014,5,13,1
1082,2014-05-13,margarine,2014,5,13,1
1991,2014-05-13,newspapers,2014,5,13,1
2623,2014-05-13,canned beer,2014,5,13,1
1847,2014-05-13,newspapers,2014,5,13,1
3716,2014-05-13,chewing gum,2014,5,13,1
2138,2014-05-13,whole milk,2014,5,13,1
2663,2014-05-13,bottled water,2014,5,13,1
4235,2014-05-13,whole milk,2014,5,13,1
2100,2014-05-13,condensed milk,2014,5,13,1
1034,2014-05-13,tropical fruit,2014,5,13,1
2736,2014-05-13,napkins,2014,5,13,1
4330,2014-05-13,beef,2014,5,13,1
2056,2014-05-14,canned vegetables,2014,5,14,2
4932,2014-05-14,soda,2014,5,14,2
3960,2014-05-14,whipped/sour cream,2014,5,14,2
1618,2014-05-14,whipped/sour cream,2014,5,14,2
2776,2014-05-14,butter,2014,5,14,2
3782,2014-05-14,butter,2014,5,14,2
3439,2014-05-14,liquor (appetizer),2014,5,14,2
3348,2014-05-14,brown bread,2014,5,14,2
1027,2014-05-14,salt,2014,5,14,2
1405,2014-05-14,whole milk,2014,5,14,2
4817,2014-05-14,candles,2014,5,14,2
1027,2014-05-14,whole milk,2014,5,14,2
4219,2014-05-14,butter milk,2014,5,14,2
3354,2014-05-14,female sanitary products,2014,5,14,2
3960,2014-05-14,margarine,2014,5,14,2
4932,2014-05-14,brown bread,2014,5,14,2
4817,2014-05-14,yogurt,2014,5,14,2
2176,2014-05-14,bottled water,2014,5,14,2
2078,2014-05-14,cream cheese ,2014,5,14,2
4817,2014-05-14,salty snack,2014,5,14,2
1405,2014-05-14,bottled beer,2014,5,14,2
3782,2014-05-14,domestic eggs,2014,5,14,2
2374,2014-05-14,soda,2014,5,14,2
2176,2014-05-14,butter,2014,5,14,2
4876,2014-05-14,tidbits,2014,5,14,2
1980,2014-05-14,berries,2014,5,14,2
4876,2014-05-14,yogurt,2014,5,14,2
3252,2014-05-14,rolls/buns,2014,5,14,2
2078,2014-05-14,soda,2014,5,14,2
2756,2014-05-14,red/blush wine,2014,5,14,2
2332,2014-05-14,citrus fruit,2014,5,14,2
1980,2014-05-14,citrus fruit,2014,5,14,2
3252,2014-05-14,whole milk,2014,5,14,2
2374,2014-05-14,onions,2014,5,14,2
1027,2014-05-14,softener,2014,5,14,2
3439,2014-05-14,frozen vegetables,2014,5,14,2
3782,2014-05-14,whole milk,2014,5,14,2
1405,2014-05-14,other vegetables,2014,5,14,2
2776,2014-05-14,specialty cheese,2014,5,14,2
3960,2014-05-14,curd,2014,5,14,2
2332,2014-05-14,other vegetables,2014,5,14,2
2756,2014-05-14,canned fish,2014,5,14,2
2078,2014-05-14,shopping bags,2014,5,14,2
3354,2014-05-14,sparkling wine,2014,5,14,2
1618,2014-05-14,root vegetables,2014,5,14,2
2176,2014-05-14,pip fruit,2014,5,14,2
4219,2014-05-14,long life bakery product,2014,5,14,2
4817,2014-05-14,UHT-milk,2014,5,14,2
3348,2014-05-14,dessert,2014,5,14,2
2056,2014-05-14,processed cheese,2014,5,14,2
4932,2014-05-14,pip fruit,2014,5,14,2
1770,2014-05-15,pickled vegetables,2014,5,15,3
1066,2014-05-15,other vegetables,2014,5,15,3
1686,2014-05-15,canned beer,2014,5,15,3
4743,2014-05-15,other vegetables,2014,5,15,3
1267,2014-05-15,whole milk,2014,5,15,3
1154,2014-05-15,rolls/buns,2014,5,15,3
3409,2014-05-15,whipped/sour cream,2014,5,15,3
4342,2014-05-15,whipped/sour cream,2014,5,15,3
2842,2014-05-15,soda,2014,5,15,3
4492,2014-05-15,yogurt,2014,5,15,3
4813,2014-05-15,rolls/buns,2014,5,15,3
1726,2014-05-15,pastry,2014,5,15,3
3576,2014-05-15,herbs,2014,5,15,3
2778,2014-05-15,soda,2014,5,15,3
1561,2014-05-15,coffee,2014,5,15,3
1561,2014-05-15,sugar,2014,5,15,3
4674,2014-05-15,dishes,2014,5,15,3
